step,time_elapsed,mean_reward,std_reward
1612000,16982.776,-0.676,0.743
1613000,16994.571,-0.753,0.666
1614000,17005.565,-0.747,0.672
1615000,17016.815,-0.727,0.694
1616000,17027.842,-0.64,0.774
1617000,17037.603,-0.676,0.743
1618000,17049.19,-0.751,0.668
1619000,17060.524,-0.716,0.705
1620000,17071.657,-0.733,0.687
1621000,17083.365,-0.734,0.687
1622000,17093.601,-0.761,0.658
1623000,17104.748,-0.735,0.686
1624000,17115.727,-0.64,0.774
1625000,17127.083,-0.817,0.586
1626000,17138.329,-0.758,0.66
1627000,17148.831,-0.832,0.565
1628000,17160.45,-0.636,0.777
1629000,17172.194,-0.574,0.825
1630000,17182.111,-0.766,0.651
1631000,17194.036,-0.772,0.643
1632000,17204.915,-0.751,0.668
1633000,17214.79,-0.678,0.741
1634000,17226.068,-0.744,0.676
1635000,17237.858,-0.779,0.635
1636000,17247.837,-0.749,0.67
1637000,17259.201,-0.641,0.773
1638000,17270.484,-0.773,0.643
1639000,17281.778,-0.738,0.681
1640000,17293.104,-0.753,0.666
1641000,17303.353,-0.671,0.748
1642000,17314.825,-0.648,0.767
1643000,17326.152,-0.74,0.68
1644000,17337.665,-0.71,0.711
1645000,17348.767,-0.7,0.721
1646000,17358.988,-0.717,0.705
1647000,17370.315,-0.666,0.753
1648000,17381.356,-0.678,0.742
1649000,17392.749,-0.68,0.74
1650000,17403.868,-0.733,0.688
1651000,17415.133,-0.706,0.715
1652000,17425.179,-0.727,0.694
1653000,17436.58,-0.753,0.666
1654000,17447.82,-0.805,0.602
1655000,17459.472,-0.751,0.668
1656000,17469.498,-0.693,0.728
1657000,17480.419,-0.668,0.75
1658000,17491.92,-0.683,0.737
1659000,17503.162,-0.755,0.664
1660000,17514.636,-0.71,0.711
1661000,17525.866,-0.7,0.721
1662000,17535.618,-0.758,0.659
1663000,17546.777,-0.779,0.635
1664000,17558.386,-0.766,0.651
1665000,17569.372,-0.7,0.721
1666000,17580.75,-0.687,0.733
1667000,17591.93,-0.818,0.585
1668000,17602.252,-0.701,0.72
1669000,17612.995,-0.678,0.742
1670000,17624.449,-0.784,0.628
1671000,17636.182,-0.661,0.757
1672000,17647.359,-0.744,0.676
1673000,17657.302,-0.754,0.664
1674000,17668.77,-0.624,0.787
1675000,17680.458,-0.796,0.614
1676000,17690.485,-0.749,0.67
1677000,17701.798,-0.702,0.718
1678000,17713.91,-0.568,0.828
1679000,17723.875,-0.749,0.671
1680000,17735.177,-0.773,0.643
1681000,17746.247,-0.615,0.794
1682000,17757.486,-0.771,0.644
1683000,17768.248,-0.712,0.709
1684000,17779.414,-0.817,0.587
1685000,17790.28,-0.718,0.702
1686000,17801.425,-0.695,0.726
1687000,17813.145,-0.732,0.689
1688000,17824.445,-0.706,0.715
1689000,17834.383,-0.655,0.761
1690000,17845.65,-0.687,0.733
1691000,17856.392,-0.652,0.764
1692000,17867.671,-0.762,0.656
1693000,17879.442,-0.66,0.758
1694000,17890.747,-0.729,0.692
1695000,17900.785,-0.751,0.669
1696000,17912.041,-0.799,0.61
1697000,17923.62,-0.618,0.791
1698000,17934.649,-0.635,0.778
1699000,17945.972,-0.632,0.781
1700000,17956.859,-0.6,0.805
1701000,17967.587,-0.671,0.748
1702000,17979.274,-0.574,0.825
1703000,17993.032,-0.803,0.604
1704000,18004.505,-0.722,0.698
1705000,18015.321,-0.74,0.679
1706000,18026.806,-0.64,0.774
1707000,18037.842,-0.779,0.635
1708000,18049.024,-0.789,0.623
1709000,18060.587,-0.721,0.701
1710000,18072.29,-0.678,0.742
1711000,18082.345,-0.788,0.625
1712000,18093.888,-0.727,0.694
1713000,18105.517,-0.779,0.635
1714000,18115.713,-0.628,0.784
1715000,18127.156,-0.658,0.759
1716000,18138.985,-0.648,0.767
1717000,18149.659,-0.767,0.651
1718000,18161.151,-0.753,0.666
1719000,18171.249,-0.753,0.666
1720000,18182.497,-0.694,0.726
1721000,18194.454,-0.719,0.703
1722000,18204.524,-0.768,0.648
1723000,18215.898,-0.758,0.66
1724000,18226.632,-0.706,0.714
1725000,18238.09,-0.786,0.627
1726000,18249.776,-0.81,0.597
1727000,18260.984,-0.644,0.771
1728000,18271.72,-0.74,0.679
1729000,18282.656,-0.737,0.683
1730000,18293.271,-0.771,0.645
1731000,18304.751,-0.799,0.61
1732000,18316.166,-0.783,0.631
1733000,18326.087,-0.723,0.698
1734000,18337.142,-0.637,0.776
1735000,18348.723,-0.723,0.698
1736000,18360.432,-0.793,0.618
1737000,18370.244,-0.774,0.641
1738000,18381.822,-0.734,0.687
1739000,18392.609,-0.746,0.673
1740000,18403.486,-0.737,0.684
1741000,18414.767,-0.675,0.743
1742000,18425.619,-0.795,0.615
1743000,18436.76,-0.68,0.739
1744000,18448.543,-0.779,0.635
1745000,18459.785,-0.708,0.713
1746000,18470.578,-0.744,0.675
1747000,18481.94,-0.758,0.66
1748000,18491.921,-0.728,0.694
1749000,18503.885,-0.732,0.689
1750000,18515.042,-0.714,0.706
1751000,18524.98,-0.678,0.741
1752000,18536.367,-0.708,0.712
1753000,18547.626,-0.744,0.676
1754000,18558.666,-0.649,0.767
1755000,18569.951,-0.712,0.708
1756000,18581.066,-0.706,0.714
1757000,18592.414,-0.675,0.744
1758000,18603.764,-0.798,0.612
1759000,18613.591,-0.76,0.658
1760000,18625.477,-0.772,0.644
1761000,18636.735,-0.802,0.606
1762000,18646.881,-0.704,0.718
1763000,18658.293,-0.685,0.734
1764000,18669.77,-0.773,0.643
1765000,18681.09,-0.774,0.64
1766000,18692.583,-0.771,0.645
1767000,18703.61,-0.789,0.623
1768000,18714.962,-0.692,0.728
1769000,18724.562,-0.714,0.706
1770000,18735.806,-0.7,0.721
1771000,18747.3,-0.725,0.696
1772000,18758.926,-0.684,0.737
1773000,18769.952,-0.754,0.664
1774000,18780.855,-0.778,0.637
1775000,18791.374,-0.749,0.671
1776000,18802.253,-0.7,0.72
1777000,18813.731,-0.76,0.658
1778000,18824.902,-0.62,0.79
1779000,18836.551,-0.717,0.705
1780000,18847.485,-0.684,0.736
1781000,18858.558,-0.805,0.602
1782000,18869.735,-0.656,0.761
1783000,18879.622,-0.706,0.715
1784000,18891.416,-0.747,0.672
1785000,18902.657,-0.8,0.609
1786000,18912.571,-0.636,0.777
1787000,18923.868,-0.747,0.672
1788000,18934.932,-0.731,0.69
1789000,18946.656,-0.582,0.819
1790000,18956.891,-0.753,0.666
1791000,18968.332,-0.658,0.759
1792000,18978.871,-0.567,0.828
1793000,18991.216,-0.73,0.69
1794000,19001.279,-0.732,0.689
1795000,19012.717,-0.595,0.81
1796000,19024.585,-0.648,0.768
1797000,19035.52,-0.649,0.767
1798000,19045.826,-0.71,0.711
1799000,19057.096,-0.814,0.59
1800000,19068.419,-0.731,0.69
1801000,19079.874,-0.753,0.666
1802000,19090.751,-0.762,0.656
1803000,19101.393,-0.73,0.69
1804000,19112.652,-0.702,0.719
1805000,19123.388,-0.71,0.71
1806000,19133.946,-0.764,0.652
1807000,19145.54,-0.661,0.757
1808000,19156.406,-0.678,0.741
1809000,19167.774,-0.802,0.606
1810000,19179.141,-0.651,0.765
1811000,19188.952,-0.827,0.572
1812000,19200.649,-0.771,0.645
1813000,19211.806,-0.636,0.777
1814000,19222.809,-0.7,0.72
1815000,19233.642,-0.805,0.603
1816000,19244.497,-0.726,0.694
1817000,19255.854,-0.694,0.726
1818000,19266.84,-0.698,0.722
1819000,19278.541,-0.688,0.732
1820000,19289.176,-0.732,0.688
1821000,19300.084,-0.654,0.762
1822000,19312.517,-0.74,0.679
1823000,19322.442,-0.698,0.724
1824000,19333.563,-0.626,0.785
1825000,19345.54,-0.746,0.673
1826000,19356.653,-0.687,0.733
1827000,19367.623,-0.637,0.776
1828000,19378.74,-0.684,0.735
1829000,19390.229,-0.678,0.741
1830000,19401.266,-0.863,0.516
1831000,19411.135,-0.784,0.629
1832000,19422.997,-0.646,0.769
1833000,19434.339,-0.802,0.606
1834000,19444.331,-0.742,0.679
1835000,19455.52,-0.618,0.792
1836000,19466.711,-0.751,0.668
1837000,19477.941,-0.661,0.756
1838000,19488.948,-0.675,0.744
1839000,19500.554,-0.784,0.629
1840000,19512.138,-0.686,0.734
1841000,19521.899,-0.695,0.726
1842000,19533.293,-0.747,0.672
1843000,19545.32,-0.663,0.754
1844000,19555.328,-0.786,0.627
1845000,19566.318,-0.592,0.812
1846000,19577.873,-0.69,0.73
1847000,19589.408,-0.725,0.696
1848000,19599.965,-0.737,0.684
1849000,19611.143,-0.666,0.752
1850000,19622.71,-0.692,0.728
1851000,19633.745,-0.706,0.715
1852000,19644.768,-0.698,0.722
1853000,19656.046,-0.69,0.731
1854000,19667.653,-0.719,0.703
1855000,19678.388,-0.698,0.722
1856000,19689.56,-0.71,0.711
1857000,19700.651,-0.668,0.75
1858000,19711.697,-0.803,0.605
1859000,19723.135,-0.698,0.723
1860000,19734.126,-0.654,0.762
1861000,19745.553,-0.725,0.696
1862000,19756.546,-0.64,0.774
1863000,19767.444,-0.756,0.662
1864000,19777.815,-0.712,0.708
1865000,19789.184,-0.727,0.694
1866000,19800.408,-0.708,0.713
1867000,19811.851,-0.716,0.705
1868000,19823.019,-0.718,0.702
1869000,19833.898,-0.737,0.684
1870000,19845.25,-0.716,0.705
1871000,19856.164,-0.751,0.668
1872000,19867.31,-0.735,0.685
1873000,19878.478,-0.645,0.77
1874000,19889.673,-0.695,0.726
1875000,19900.056,-0.751,0.668
1876000,19911.097,-0.722,0.698
1877000,19922.098,-0.774,0.641
1878000,19934.569,-0.726,0.694
1879000,19945.72,-0.72,0.7
1880000,19956.611,-0.726,0.694
1881000,19967.341,-0.759,0.658
1882000,19977.99,-0.868,0.507
1883000,19988.866,-0.781,0.633
1884000,20000.255,-0.783,0.631
1885000,20012.053,-0.653,0.764
1886000,20022.369,-0.788,0.625
1887000,20033.279,-0.687,0.733
1888000,20045.192,-0.747,0.672
1889000,20055.488,-0.676,0.744
1890000,20067.603,-0.661,0.756
1891000,20077.488,-0.729,0.692
1892000,20089.651,-0.62,0.79
1893000,20100.534,-0.722,0.698
1894000,20111.601,-0.85,0.537
1895000,20122.734,-0.749,0.67
1896000,20134.332,-0.723,0.698
1897000,20144.701,-0.714,0.707
1898000,20155.007,-0.647,0.769
1899000,20167.354,-0.682,0.737
1900000,20177.983,-0.704,0.716
1901000,20188.543,-0.766,0.651
1902000,20200.018,-0.771,0.645
1903000,20210.819,-0.586,0.815
1904000,20221.939,-0.731,0.689
1905000,20233.25,-0.583,0.818
1906000,20244.723,-0.779,0.635
1907000,20256.397,-0.77,0.647
1908000,20267.424,-0.763,0.654
1909000,20278.496,-0.72,0.7
1910000,20289.07,-0.681,0.738
1911000,20300.079,-0.663,0.754
1912000,20310.842,-0.781,0.633
1913000,20321.719,-0.668,0.75
1914000,20333.079,-0.646,0.769
1915000,20343.825,-0.782,0.631
1916000,20355.049,-0.745,0.674
1917000,20366.482,-0.678,0.742
1918000,20377.943,-0.773,0.643
1919000,20387.801,-0.71,0.711
1920000,20399.244,-0.712,0.709
1921000,20410.967,-0.768,0.649
1922000,20421.712,-0.647,0.768
1923000,20433.233,-0.766,0.651
1924000,20443.958,-0.575,0.822
1925000,20454.846,-0.598,0.806
1926000,20465.63,-0.668,0.75
1927000,20477.16,-0.784,0.629
1928000,20488.16,-0.706,0.715
1929000,20499.054,-0.678,0.742
1930000,20510.685,-0.671,0.748
1931000,20521.852,-0.729,0.692
1932000,20533.246,-0.695,0.726
1933000,20543.531,-0.742,0.678
1934000,20555.616,-0.682,0.737
1935000,20566.65,-0.68,0.739
1936000,20577.757,-0.776,0.639
1937000,20588.537,-0.642,0.772
1938000,20599.972,-0.58,0.819
1939000,20611.079,-0.735,0.685
1940000,20621.917,-0.659,0.758
1941000,20633.141,-0.652,0.764
1942000,20644.272,-0.69,0.731
1943000,20655.094,-0.682,0.738
1944000,20666.132,-0.737,0.684
1945000,20677.183,-0.651,0.765
1946000,20687.886,-0.763,0.653
1947000,20699.337,-0.687,0.732
1948000,20710.178,-0.682,0.737
1949000,20721.525,-0.673,0.746
1950000,20731.598,-0.658,0.759
1951000,20744.118,-0.71,0.71
1952000,20753.929,-0.673,0.745
1953000,20764.712,-0.632,0.78
1954000,20776.352,-0.698,0.723
1955000,20787.482,-0.673,0.746
1956000,20798.296,-0.668,0.75
1957000,20810.854,-0.609,0.799
1958000,20821.746,-0.656,0.76
1959000,20832.967,-0.776,0.639
1960000,20844.224,-0.702,0.719
1961000,20854.422,-0.719,0.702
1962000,20865.562,-0.751,0.668
1963000,20877.068,-0.769,0.647
1964000,20887.819,-0.756,0.662
1965000,20898.72,-0.654,0.762
1966000,20910.024,-0.718,0.702
1967000,20920.82,-0.77,0.645
1968000,20931.864,-0.696,0.724
1969000,20942.912,-0.735,0.685
1970000,20954.238,-0.744,0.676
1971000,20965.545,-0.666,0.753
1972000,20976.765,-0.789,0.622
1973000,20988.313,-0.764,0.653
1974000,20998.232,-0.729,0.692
1975000,21010.409,-0.636,0.777
1976000,21021.645,-0.774,0.641
1977000,21031.334,-0.729,0.692
1978000,21042.831,-0.731,0.69
1979000,21054.18,-0.554,0.837
1980000,21066.205,-0.704,0.716
1981000,21076.764,-0.654,0.762
1982000,21086.861,-0.805,0.602
1983000,21099.618,-0.698,0.722
1984000,21110.716,-0.606,0.8
1985000,21121.9,-0.765,0.651
1986000,21131.935,-0.797,0.612
1987000,21142.609,-0.645,0.77
1988000,21154.489,-0.756,0.662
1989000,21165.266,-0.506,0.867
1990000,21176.684,-0.753,0.666
1991000,21187.624,-0.708,0.713
1992000,21199.414,-0.761,0.658
1993000,21210.388,-0.663,0.754
1994000,21220.212,-0.781,0.633
1995000,21231.481,-0.678,0.742
1996000,21243.036,-0.766,0.651
1997000,21254.312,-0.714,0.707
1998000,21265.132,-0.732,0.688
1999000,21275.976,-0.698,0.722
2000000,21286.766,-0.781,0.633
2001000,21297.961,-0.687,0.732
2002000,21308.847,-0.742,0.677
2003000,21320.712,-0.781,0.633
2004000,21331.642,-0.718,0.703
2005000,21343.069,-0.714,0.707
2006000,21354.304,-0.658,0.759
2007000,21365.632,-0.776,0.639
2008000,21376.836,-0.661,0.757
2009000,21387.775,-0.714,0.706
2010000,21399.111,-0.806,0.6
2011000,21409.73,-0.659,0.758
2012000,21420.916,-0.698,0.723
2013000,21432.564,-0.629,0.783
2014000,21443.044,-0.693,0.727
2015000,21454.131,-0.708,0.713
2016000,21465.203,-0.702,0.719
2017000,21476.424,-0.793,0.617
2018000,21487.37,-0.712,0.708
2019000,21498.876,-0.755,0.664
2020000,21509.581,-0.696,0.724
2021000,21521.01,-0.671,0.748
2022000,21532.156,-0.658,0.759
2023000,21543.066,-0.575,0.823
2024000,21554.538,-0.623,0.787
2025000,21565.662,-0.776,0.639
2026000,21576.084,-0.625,0.786
2027000,21588.502,-0.682,0.738
2028000,21599.493,-0.792,0.619
2029000,21610.032,-0.749,0.669
2030000,21621.288,-0.698,0.723
2031000,21632.566,-0.774,0.64
2032000,21642.789,-0.643,0.772
2033000,21653.868,-0.694,0.726
2034000,21665.97,-0.749,0.669
2035000,21677.187,-0.835,0.56
2036000,21687.912,-0.65,0.765
2037000,21699.675,-0.666,0.753
2038000,21709.29,-0.71,0.711
2039000,21720.939,-0.683,0.737
2040000,21732.102,-0.742,0.678
2041000,21743.76,-0.779,0.635
2042000,21754.38,-0.641,0.773
2043000,21765.511,-0.747,0.672
2044000,21776.758,-0.815,0.588
2045000,21787.959,-0.684,0.735
2046000,21798.928,-0.805,0.602
2047000,21810.219,-0.687,0.733
2048000,21821.202,-0.806,0.601
2049000,21832.103,-0.694,0.726
2050000,21843.143,-0.69,0.73
2051000,21854.263,-0.652,0.765
2052000,21865.333,-0.62,0.79
2053000,21876.401,-0.706,0.715
2054000,21887.238,-0.782,0.631
2055000,21898.498,-0.744,0.676
2056000,21909.14,-0.695,0.725
2057000,21920.143,-0.631,0.781
2058000,21931.472,-0.68,0.739
2059000,21942.873,-0.842,0.549
2060000,21954.358,-0.678,0.742
2061000,21965.362,-0.694,0.727
2062000,21975.383,-0.755,0.664
2063000,21986.557,-0.668,0.75
2064000,21997.743,-0.818,0.585
2065000,22009.193,-0.767,0.65
2066000,22020.085,-0.687,0.733
2067000,22031.432,-0.661,0.757
2068000,22042.713,-0.668,0.75
2069000,22053.36,-0.722,0.698
2070000,22064.286,-0.71,0.71
2071000,22075.706,-0.736,0.685
2072000,22086.937,-0.647,0.769
2073000,22097.858,-0.702,0.718
2074000,22109.593,-0.686,0.733
2075000,22120.41,-0.698,0.722
2076000,22131.775,-0.663,0.754
2077000,22142.947,-0.658,0.759
2078000,22153.915,-0.749,0.67
2079000,22164.313,-0.697,0.724
2080000,22175.12,-0.778,0.637
2081000,22186.555,-0.805,0.602
2082000,22198.219,-0.686,0.734
2083000,22208.37,-0.697,0.725
2084000,22219.413,-0.698,0.722
2085000,22230.763,-0.666,0.752
2086000,22242.117,-0.675,0.744
2087000,22253.07,-0.768,0.648
2088000,22263.931,-0.77,0.646
2089000,22274.898,-0.808,0.599
2090000,22287.017,-0.693,0.727
2091000,22298.106,-0.716,0.705
2092000,22308.995,-0.73,0.69
2093000,22320.484,-0.751,0.668
2094000,22331.552,-0.712,0.708
2095000,22342.18,-0.631,0.781
2096000,22353.476,-0.712,0.708
2097000,22364.505,-0.71,0.71
2098000,22375.745,-0.644,0.771
2099000,22386.733,-0.724,0.696
2100000,22397.899,-0.758,0.66
2101000,22409.196,-0.635,0.779
2102000,22420.28,-0.749,0.67
2103000,22431.438,-0.735,0.686
2104000,22442.248,-0.606,0.801
2105000,22453.409,-0.823,0.577
2106000,22464.301,-0.67,0.748
2107000,22475.47,-0.716,0.705
2108000,22486.612,-0.69,0.73
2109000,22497.73,-0.749,0.67
2110000,22508.993,-0.763,0.654
2111000,22519.619,-0.81,0.595
2112000,22530.801,-0.716,0.704
2113000,22541.731,-0.589,0.813
2114000,22552.773,-0.747,0.672
2115000,22563.8,-0.549,0.841
2116000,22575.642,-0.712,0.708
2117000,22586.879,-0.76,0.658
2118000,22597.521,-0.636,0.777
2119000,22608.262,-0.691,0.729
2120000,22619.123,-0.708,0.712
2121000,22630.199,-0.718,0.703
2122000,22641.86,-0.729,0.692
2123000,22652.946,-0.666,0.752
2124000,22663.853,-0.806,0.6
2125000,22674.96,-0.7,0.72
2126000,22685.845,-0.865,0.512
2127000,22697.213,-0.666,0.752
2128000,22708.439,-0.671,0.748
2129000,22719.905,-0.841,0.552
2130000,22730.664,-0.687,0.733
2131000,22741.25,-0.672,0.746
2132000,22753.212,-0.799,0.609
2133000,22764.516,-0.658,0.758
2134000,22774.345,-0.802,0.606
2135000,22786.601,-0.698,0.722
2136000,22797.025,-0.686,0.734
2137000,22807.938,-0.792,0.619
2138000,22819.064,-0.673,0.746
2139000,22830.124,-0.727,0.694
2140000,22842.09,-0.684,0.736
2141000,22852.936,-0.768,0.648
2142000,22864.095,-0.623,0.788
2143000,22874.859,-0.666,0.752
2144000,22885.321,-0.632,0.78
2145000,22896.247,-0.578,0.821
2146000,22907.222,-0.614,0.794
2147000,22919.922,-0.738,0.681
2148000,22931.072,-0.735,0.685
2149000,22941.909,-0.628,0.783
2150000,22952.183,-0.738,0.682
2151000,22964.293,-0.652,0.764
2152000,22975.384,-0.763,0.654
2153000,22986.353,-0.67,0.748
2154000,22997.405,-0.702,0.719
2155000,23008.366,-0.73,0.69
2156000,23019.427,-0.661,0.757
2157000,23030.443,-0.819,0.583
2158000,23042.302,-0.626,0.785
2159000,23053.083,-0.728,0.692
2160000,23064.028,-0.694,0.726
2161000,23074.748,-0.598,0.807
2162000,23086.513,-0.695,0.725
2163000,23097.559,-0.684,0.735
2164000,23108.458,-0.551,0.839
2165000,23119.652,-0.789,0.623
2166000,23130.668,-0.68,0.74
2167000,23141.686,-0.712,0.708
2168000,23152.683,-0.64,0.774
2169000,23163.702,-0.68,0.74
2170000,23175.092,-0.799,0.61
2171000,23186.255,-0.718,0.702
2172000,23197.141,-0.799,0.61
2173000,23209.026,-0.635,0.778
2174000,23219.802,-0.714,0.706
2175000,23231.395,-0.842,0.55
2176000,23242.119,-0.699,0.721
2177000,23252.781,-0.722,0.698
2178000,23264.798,-0.802,0.606
2179000,23275.658,-0.696,0.724
2180000,23286.582,-0.684,0.735
2181000,23297.544,-0.722,0.698
2182000,23308.459,-0.768,0.648
2183000,23319.343,-0.694,0.726
2184000,23330.392,-0.684,0.735
2185000,23341.127,-0.767,0.65
2186000,23352.478,-0.704,0.717
2187000,23363.151,-0.852,0.533
2188000,23374.376,-0.704,0.717
2189000,23385.724,-0.702,0.719
2190000,23397.817,-0.8,0.607
2191000,23408.641,-0.798,0.611
2192000,23418.945,-0.664,0.754
2193000,23431.068,-0.759,0.658
2194000,23441.718,-0.742,0.677
2195000,23452.677,-0.661,0.756
2196000,23463.902,-0.653,0.763
2197000,23474.828,-0.666,0.752
2198000,23485.297,-0.779,0.634
2199000,23496.523,-0.632,0.781
2200000,23507.639,-0.609,0.798
2201000,23519.351,-0.791,0.62
2202000,23530.431,-0.759,0.658
2203000,23541.746,-0.726,0.694
2204000,23552.417,-0.635,0.778
2205000,23564.786,-0.771,0.644
2206000,23574.539,-0.758,0.66
2207000,23586.727,-0.611,0.796
2208000,23597.964,-0.743,0.676
2209000,23609.216,-0.737,0.684
2210000,23620.428,-0.668,0.75
2211000,23631.125,-0.661,0.756
2212000,23642.614,-0.744,0.676
2213000,23653.585,-0.68,0.739
2214000,23664.686,-0.729,0.692
2215000,23675.258,-0.646,0.769
2216000,23685.961,-0.706,0.714
2217000,23698.01,-0.67,0.748
2218000,23708.128,-0.71,0.711
2219000,23720.053,-0.681,0.738
2220000,23730.859,-0.675,0.744
2221000,23741.439,-0.686,0.733
2222000,23752.329,-0.767,0.65
2223000,23763.45,-0.712,0.709
2224000,23775.309,-0.727,0.692
2225000,23786.132,-0.598,0.807
2226000,23796.914,-0.771,0.643
2227000,23808.188,-0.714,0.707
2228000,23818.976,-0.673,0.746
2229000,23830.936,-0.635,0.778
2230000,23840.997,-0.714,0.707
2231000,23853.173,-0.782,0.631
2232000,23862.955,-0.731,0.69
2233000,23875.12,-0.716,0.704
2234000,23885.8,-0.704,0.716
2235000,23897.001,-0.704,0.717
2236000,23908.208,-0.773,0.643
2237000,23919.62,-0.744,0.676
2238000,23929.373,-0.708,0.714
2239000,23940.377,-0.737,0.683
2240000,23952.597,-0.647,0.768
2241000,23963.533,-0.728,0.692
2242000,23974.014,-0.536,0.848
2243000,23984.833,-0.726,0.694
2244000,23997.034,-0.609,0.798
2245000,24008.117,-0.722,0.698
2246000,24019.133,-0.747,0.672
2247000,24029.854,-0.706,0.714
2248000,24040.876,-0.747,0.672
2249000,24051.631,-0.687,0.733
2250000,24063.731,-0.735,0.684
2251000,24074.604,-0.728,0.692
2252000,24084.867,-0.674,0.744
2253000,24097.043,-0.7,0.72
2254000,24107.528,-0.633,0.779
2255000,24118.968,-0.649,0.767
2256000,24129.556,-0.681,0.738
2257000,24140.491,-0.696,0.724
2258000,24152.096,-0.696,0.724
2259000,24162.931,-0.756,0.662
2260000,24173.87,-0.735,0.686
2261000,24185.669,-0.718,0.702
2262000,24196.762,-0.816,0.587
2263000,24207.767,-0.781,0.633
2264000,24218.447,-0.682,0.738
2265000,24229.837,-0.641,0.773
2266000,24240.736,-0.716,0.705
2267000,24252.007,-0.71,0.711
2268000,24262.433,-0.657,0.76
2269000,24274.733,-0.716,0.704
2270000,24285.422,-0.691,0.729
2271000,24296.194,-0.611,0.796
2272000,24307.373,-0.644,0.771
2273000,24318.205,-0.782,0.631
2274000,24329.143,-0.72,0.701
2275000,24340.285,-0.661,0.756
2276000,24352.406,-0.708,0.712
2277000,24362.546,-0.747,0.671
2278000,24374.548,-0.726,0.694
2279000,24385.135,-0.754,0.664
2280000,24395.236,-0.614,0.794
2281000,24407.94,-0.633,0.779
2282000,24418.633,-0.65,0.766
2283000,24429.993,-0.625,0.786
2284000,24440.633,-0.737,0.682
2285000,24452.464,-0.712,0.708
2286000,24463.258,-0.749,0.669
2287000,24474.487,-0.729,0.692
2288000,24484.963,-0.693,0.727
2289000,24495.771,-0.686,0.733
2290000,24507.908,-0.652,0.764
2291000,24518.6,-0.654,0.762
2292000,24529.209,-0.666,0.752
2293000,24541.466,-0.724,0.696
2294000,24552.296,-0.714,0.706
2295000,24563.116,-0.759,0.658
2296000,24573.769,-0.666,0.752
2297000,24584.917,-0.666,0.752
2298000,24596.915,-0.724,0.696
2299000,24607.622,-0.7,0.72
2300000,24618.594,-0.663,0.754
2301000,24629.507,-0.758,0.66
2302000,24641.338,-0.782,0.631
2303000,24651.903,-0.704,0.716
2304000,24662.472,-0.614,0.795
2305000,24673.374,-0.708,0.713
2306000,24684.61,-0.79,0.621
2307000,24696.395,-0.726,0.694
2308000,24707.474,-0.595,0.809
2309000,24718.18,-0.62,0.79
2310000,24730.074,-0.752,0.666
2311000,24740.922,-0.722,0.698
2312000,24752.359,-0.756,0.662
2313000,24762.757,-0.677,0.742
2314000,24773.595,-0.768,0.648
2315000,24785.586,-0.773,0.642
2316000,24796.173,-0.764,0.652
2317000,24807.017,-0.68,0.739
2318000,24818.31,-0.774,0.641
2319000,24830.007,-0.708,0.712
2320000,24840.755,-0.718,0.703
2321000,24851.625,-0.698,0.722
2322000,24862.767,-0.62,0.79
2323000,24874.515,-0.741,0.678
2324000,24884.893,-0.677,0.742
2325000,24895.989,-0.687,0.733
2326000,24906.809,-0.787,0.625
2327000,24918.649,-0.757,0.66
2328000,24930.187,-0.767,0.649
2329000,24940.474,-0.705,0.715
2330000,24952.231,-0.677,0.742
2331000,24963.034,-0.71,0.711
2332000,24974.753,-0.676,0.742
2333000,24985.313,-0.751,0.668
2334000,24997.345,-0.647,0.768
2335000,25008.023,-0.636,0.777
2336000,25018.767,-0.681,0.738
2337000,25029.918,-0.71,0.711
2338000,25042.179,-0.744,0.675
2339000,25052.944,-0.661,0.756
2340000,25064.02,-0.663,0.755
2341000,25074.979,-0.724,0.696
2342000,25085.48,-0.705,0.716
2343000,25097.664,-0.6,0.805
2344000,25108.317,-0.673,0.746
2345000,25119.132,-0.645,0.77
2346000,25129.842,-0.771,0.644
2347000,25141.948,-0.691,0.729
2348000,25151.733,-0.743,0.676
2349000,25162.777,-0.68,0.74
2350000,25175.19,-0.716,0.705
2351000,25186.027,-0.71,0.71
2352000,25196.205,-0.686,0.734
2353000,25207.445,-0.684,0.735
2354000,25219.188,-0.686,0.734
2355000,25229.783,-0.747,0.672
2356000,25240.892,-0.654,0.762
2357000,25252.803,-0.657,0.76
2358000,25263.492,-0.642,0.772
2359000,25274.759,-0.79,0.621
2360000,25285.464,-0.747,0.671
2361000,25296.285,-0.538,0.847
2362000,25308.788,-0.754,0.664
2363000,25320.011,-0.722,0.698
2364000,25330.358,-0.686,0.734
2365000,25341.128,-0.784,0.629
2366000,25352.139,-0.712,0.709
2367000,25363.162,-0.706,0.715
2368000,25374.491,-0.68,0.738
2369000,25385.559,-0.609,0.798
2370000,25396.238,-0.645,0.77
2371000,25407.954,-0.672,0.746
2372000,25419.873,-0.625,0.786
2373000,25429.914,-0.802,0.607
2374000,25441.794,-0.643,0.771
2375000,25452.22,-0.63,0.782
2376000,25464.252,-0.693,0.727
2377000,25475.054,-0.756,0.662
2378000,25485.697,-0.714,0.706
2379000,25496.404,-0.718,0.703
2380000,25507.212,-0.71,0.71
2381000,25519.429,-0.668,0.75
2382000,25529.827,-0.648,0.767
2383000,25540.658,-0.612,0.796
2384000,25552.627,-0.791,0.62
2385000,25563.54,-0.656,0.76
2386000,25574.195,-0.791,0.619
2387000,25585.107,-0.687,0.733
